Date, Open , High , Low , Close ,Volume
03-03-2021, $258.37 , $258.47 , $252.55 , $252.68 ,2114400
04-03-2021, $251.34 , $253.14 , $243.73 , $245.54 ,2590400
05-03-2021, $247.77 , $249.20 , $243.00 , $248.04 ,3236500
08-03-2021, $253.10 , $254.28 , $247.76 , $247.92 ,2856100
09-03-2021, $251.03 , $255.94 , $250.16 , $252.87 ,2729200
10-03-2021, $254.78 , $256.72 , $253.11 , $255.63 ,2046000
11-03-2021, $258.47 , $266.53 , $258.47 , $264.80 ,2972000
12-03-2021, $263.42 , $264.68 , $261.15 , $263.39 ,1828600
15-03-2021, $262.14 , $265.02 , $261.93 , $264.69 ,2295700
16-03-2021, $265.65 , $265.69 , $261.55 , $261.97 ,2185600
17-03-2021, $261.98 , $264.71 , $260.09 , $262.71 ,2626500
18-03-2021, $265.65 , $269.91 , $262.52 , $265.32 ,4089900
19-03-2021, $264.78 , $267.52 , $259.59 , $262.23 ,4460500
22-03-2021, $261.60 , $264.36 , $260.80 , $263.64 ,2295700
23-03-2021, $263.94 , $265.56 , $262.81 , $264.46 ,2160300
24-03-2021, $264.35 , $268.20 , $264.13 , $265.97 ,2160600
25-03-2021, $264.61 , $267.91 , $264.24 , $267.03 ,1714700
26-03-2021, $266.91 , $279.64 , $266.91 , $279.12 ,3171900
29-03-2021, $276.58 , $279.63 , $276.10 , $277.89 ,2398700
30-03-2021, $278.14 , $278.43 , $274.89 , $276.91 ,1763100
31-03-2021, $276.86 , $277.62 , $274.47 , $274.62 ,2375800
01-04-2021, $276.98 , $277.14 , $274.44 , $276.70 ,2301900
05-04-2021, $277.37 , $281.02 , $277.16 , $279.47 ,2631300
06-04-2021, $279.77 , $281.38 , $278.00 , $279.97 ,1786600
07-04-2021, $280.31 , $281.96 , $279.44 , $280.91 ,2736300
08-04-2021, $282.45 , $283.67 , $281.56 , $282.74 ,1600600
09-04-2021, $283.32 , $286.12 , $281.93 , $286.01 ,1787800
12-04-2021, $284.29 , $286.40 , $283.46 , $285.85 ,1437500
13-04-2021, $284.91 , $285.37 , $282.41 , $283.54 ,2228000
14-04-2021, $283.58 , $285.99 , $282.28 , $283.64 ,1903500
15-04-2021, $285.45 , $286.37 , $283.61 , $284.35 ,2047500
16-04-2021, $284.36 , $286.65 , $284.21 , $286.15 ,2625500
19-04-2021, $286.29 , $286.42 , $284.11 , $285.73 ,1437100
20-04-2021, $285.13 , $288.09 , $284.96 , $287.79 ,1889800
21-04-2021, $288.85 , $290.33 , $286.98 , $289.90 ,1585900
22-04-2021, $290.17 , $292.45 , $288.34 , $289.34 ,1460400
23-04-2021, $289.37 , $292.07 , $288.88 , $290.92 ,1505300
26-04-2021, $290.78 , $291.55 , $288.03 , $288.71 ,1420700
27-04-2021, $289.25 , $290.07 , $287.26 , $289.43 ,1270900
28-04-2021, $289.90 , $290.63 , $289.00 , $289.45 ,1159900
29-04-2021, $291.26 , $292.45 , $289.78 , $291.72 ,1247800
30-04-2021, $289.95 , $290.10 , $287.55 , $289.15 ,1969200
03-05-2021, $292.11 , $292.59 , $290.55 , $291.35 ,1300400
04-05-2021, $290.07 , $291.12 , $288.34 , $290.78 ,1810700
05-05-2021, $291.52 , $292.01 , $288.31 , $288.71 ,1553800
06-05-2021, $288.67 , $290.36 , $286.80 , $290.34 ,1863200
07-05-2021, $291.38 , $293.26 , $290.22 , $290.71 ,1394200
10-05-2021, $289.80 , $293.27 , $289.37 , $289.79 ,1620700
11-05-2021, $287.63 , $287.65 , $283.77 , $287.14 ,1541700
12-05-2021, $284.43 , $284.51 , $278.35 , $278.60 ,2116600
13-05-2021, $280.33 , $286.44 , $280.33 , $284.52 ,1698200
14-05-2021, $286.05 , $293.67 , $285.81 , $287.39 ,1285600
17-05-2021, $286.83 , $287.74 , $285.29 , $286.19 ,1500000
18-05-2021, $285.01 , $285.89 , $282.02 , $282.21 ,1438400
19-05-2021, $279.14 , $280.28 , $276.10 , $280.18 ,1625200
20-05-2021, $280.91 , $284.33 , $280.79 , $283.15 ,2094700
21-05-2021, $284.20 , $286.33 , $281.87 , $282.58 ,2210200
24-05-2021, $284.40 , $285.23 , $283.41 , $284.05 ,1231300
25-05-2021, $285.00 , $285.39 , $282.81 , $285.18 ,1761300
26-05-2021, $285.10 , $286.02 , $282.53 , $283.15 ,1873200
27-05-2021, $283.37 , $284.48 , $278.36 , $279.26 ,7166300
28-05-2021, $281.75 , $284.12 , $281.31 , $281.37 ,2005700
01-06-2021, $284.78 , $284.78 , $279.82 , $280.09 ,1670800
02-06-2021, $280.26 , $282.32 , $280.26 , $281.01 ,2089800
03-06-2021, $279.21 , $280.00 , $276.60 , $278.84 ,1540600
04-06-2021, $280.53 , $282.64 , $280.39 , $282.37 ,1146200
07-06-2021, $282.37 , $283.45 , $280.27 , $281.40 ,1404000
08-06-2021, $281.21 , $282.68 , $280.13 , $280.66 ,1321400
09-06-2021, $282.30 , $282.47 , $280.75 , $281.32 ,1166500
10-06-2021, $282.73 , $283.91 , $281.98 , $283.42 ,2007200
11-06-2021, $284.20 , $284.77 , $283.14 , $284.48 ,1473100
14-06-2021, $284.94 , $285.04 , $282.38 , $284.91 ,1672400
15-06-2021, $286.04 , $287.14 , $284.57 , $285.38 ,1408200
16-06-2021, $286.67 , $286.67 , $282.23 , $283.14 ,2350600
17-06-2021, $281.70 , $284.63 , $281.70 , $283.97 ,1872100
18-06-2021, $282.04 , $283.20 , $280.01 , $280.46 ,3134000
21-06-2021, $283.16 , $286.69 , $281.22 , $284.76 ,1959400
22-06-2021, $284.96 , $285.81 , $282.91 , $284.86 ,2019800
23-06-2021, $286.94 , $287.59 , $284.79 , $284.90 ,2161300
24-06-2021, $296.39 , $296.96 , $288.73 , $290.74 ,3003900
25-06-2021, $291.51 , $294.39 , $289.60 , $293.83 ,4233600
28-06-2021, $293.61 , $295.04 , $291.68 , $293.07 ,1662400
29-06-2021, $293.96 , $296.81 , $293.77 , $295.60 ,2060700
30-06-2021, $295.16 , $296.15 , $292.96 , $293.96 ,1595300
01-07-2021, $294.65 , $299.22 , $294.17 , $299.16 ,3104100
02-07-2021, $299.16 , $304.31 , $299.16 , $303.98 ,2280100
06-07-2021, $304.00 , $305.99 , $300.84 , $304.54 ,1856200
07-07-2021, $304.96 , $308.92 , $304.34 , $308.74 ,1889900
08-07-2021, $304.17 , $308.37 , $301.81 , $308.28 ,1867700
09-07-2021, $309.73 , $315.33 , $309.31 , $311.74 ,2054000
12-07-2021, $310.96 , $311.30 , $309.86 , $310.69 ,1456900
13-07-2021, $310.33 , $313.03 , $309.18 , $311.75 ,1570600
14-07-2021, $313.05 , $315.52 , $312.53 , $314.39 ,1743800
15-07-2021, $313.88 , $315.49 , $313.30 , $314.94 ,1927800
16-07-2021, $317.12 , $317.12 , $311.30 , $311.91 ,2666100
19-07-2021, $308.00 , $309.79 , $306.26 , $309.18 ,1851600
20-07-2021, $310.00 , $314.17 , $308.99 , $312.06 ,1448700
21-07-2021, $312.61 , $314.05 , $311.95 , $313.77 ,1180300
22-07-2021, $314.77 , $315.00 , $312.77 , $314.26 ,1274800
23-07-2021, $316.00 , $318.80 , $315.54 , $318.65 ,1221000
26-07-2021, $318.80 , $319.74 , $316.85 , $318.98 ,1345800
27-07-2021, $317.88 , $320.10 , $315.81 , $319.89 ,1641000
28-07-2021, $320.85 , $321.00 , $316.12 , $316.31 ,2006300
29-07-2021, $317.82 , $319.14 , $316.13 , $318.35 ,1863800
30-07-2021, $317.71 , $319.18 , $316.90 , $317.68 ,2305400
02-08-2021, $319.27 , $319.49 , $315.50 , $316.08 ,1507200
03-08-2021, $317.77 , $319.60 , $315.50 , $318.52 ,1979600
04-08-2021, $318.02 , $319.19 , $315.85 , $316.77 ,1448300
05-08-2021, $317.91 , $320.56 , $317.04 , $320.31 ,1952400
06-08-2021, $321.00 , $322.37 , $318.50 , $321.83 ,1392600
09-08-2021, $322.01 , $322.26 , $319.38 , $319.52 ,1225100
10-08-2021, $319.97 , $322.06 , $319.06 , $320.18 ,918900
11-08-2021, $320.62 , $320.86 , $317.08 , $319.79 ,1841600
12-08-2021, $319.70 , $321.83 , $318.64 , $321.76 ,910900
13-08-2021, $322.19 , $324.04 , $321.58 , $323.45 ,970300
16-08-2021, $324.00 , $328.50 , $323.14 , $328.25 ,1781000
17-08-2021, $327.60 , $329.95 , $326.77 , $329.30 ,1531700
18-08-2021, $327.37 , $329.18 , $324.38 , $324.55 ,1636800
19-08-2021, $322.81 , $329.00 , $322.45 , $328.25 ,1294200
20-08-2021, $329.81 , $333.55 , $328.33 , $332.65 ,1726800
23-08-2021, $334.24 , $334.88 , $332.73 , $332.92 ,2017900
24-08-2021, $333.14 , $334.00 , $330.75 , $330.91 ,1451300
25-08-2021, $331.94 , $334.59 , $331.13 , $333.44 ,1613600
26-08-2021, $334.47 , $334.47 , $331.24 , $333.23 ,1702300
27-08-2021, $334.09 , $335.91 , $333.35 , $335.66 ,1126200
30-08-2021, $335.00 , $338.65 , $332.92 , $337.00 ,973800
31-08-2021, $337.20 , $337.41 , $335.10 , $336.56 ,1641300
01-09-2021, $337.45 , $339.03 , $336.66 , $337.90 ,1621100
02-09-2021, $338.46 , $342.05 , $338.25 , $341.00 ,1600500
03-09-2021, $341.00 , $344.08 , $340.11 , $343.33 ,1566100
07-09-2021, $343.33 , $344.43 , $340.21 , $341.49 ,1380700
08-09-2021, $340.84 , $342.27 , $339.72 , $340.32 ,1392800
09-09-2021, $341.46 , $342.55 , $339.90 , $341.10 ,1668200
10-09-2021, $343.50 , $345.52 , $341.50 , $341.92 ,1725200
13-09-2021, $345.00 , $345.47 , $335.87 , $339.44 ,1854200
14-09-2021, $341.06 , $343.26 , $340.00 , $340.72 ,1758800
15-09-2021, $340.24 , $345.50 , $339.83 , $344.43 ,1657200
16-09-2021, $344.64 , $345.00 , $340.22 , $342.23 ,2252700
17-09-2021, $340.03 , $341.52 , $334.57 , $335.40 ,4455100
20-09-2021, $331.10 , $334.92 , $328.23 , $332.29 ,2650200
21-09-2021, $333.79 , $335.46 , $330.87 , $331.15 ,2820300
22-09-2021, $335.45 , $336.81 , $333.14 , $334.66 ,2441100
23-09-2021, $337.62 , $344.74 , $337.13 , $343.00 ,4543400
24-09-2021, $340.68 , $342.88 , $337.72 , $339.23 ,2035900
27-09-2021, $337.52 , $337.72 , $333.08 , $334.51 ,2025300
28-09-2021, $331.56 , $332.02 , $323.86 , $324.21 ,2300500
29-09-2021, $326.30 , $326.41 , $323.07 , $323.53 ,1741300
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,, $7.00 ,,
